domain,n_posts,total_engagement,median_engagement
www.thayercentral.org,198,6823,26.0
www.stpaulcityschool.org,198,1683,5.0
www.brooklyncompass.org,198,1681,8.0
www.raleighcharterhs.org,198,3689,9.5
www.greentechhigh.org,198,1672,6.5
www.faulkton.k12.sd.us,198,2878,9.0
www.stemcivics.org,198,2869,13.0
www.libertyperry.org,198,1671,3.0
www.slsd.org,198,3678,9.0
www.uascs.org,198,3664,13.0
www.fusd.org,198,1637,6.0
www.scottsdaleprep.org,198,6801,19.5
www.bsusd.net,198,1631,7.0
www.imagineprep.com,198,1625,5.0
www.mabears.net,198,7623,20.0
www.birchesacademy.org,198,2839,12.5
www.kiddercounty.k12.nd.us,198,3652,7.0
www.oelrichs.k12.sd.us,198,1619,5.0
pdys.org,198,7686,28.0
www.wrightprep.org,198,1593,3.0
www.wilsonprep.org,198,8606,35.0
www.fusdaz.org,198,6792,22.0
www.imagineavondale.com,198,1574,7.0
www.wlamn.org,198,2809,11.0
www.thedearbornacademy.org,198,1573,6.0
www.northmacschools.org,198,3025,10.0
www.elmwoodparkschools.org,198,1572,7.0
www.wellspringprep.com,198,3001,10.0
www.icsnyc.org,198,1571,7.0
www.sgs170.org,198,4821,16.0
es.horizoncolumbus.org,198,1568,7.0
hampsteadschools.ss19.sharpschool.com,198,3622,16.0
www.hbcpatriots.com,198,4231,7.5
resurgencehall.org,198,1494,7.0
www.synergypublicschools.com,198,4364,20.0
www.pgsd.org,198,4224,13.0
www.globalccs.org,198,2980,11.0
www.aceleadership.org,198,2767,11.0
www.sascs.org,198,4222,12.5
www.ocesd.org,198,1483,3.0
www.d128.k12.il.us,198,2762,8.0
www.harborcityschool.org,198,1482,4.0
www.mtps.com,198,3598,8.5
www.tuckahoecommonsd.com,198,1561,4.0
www.gordonparks.org,198,1413,5.0
nchandler.legacytraditional.org,198,2953,10.0
www.garber.k12.ok.us,198,8574,26.0
www.mantuaschools.com,198,1409,2.0
www.paramus.k12.nj.us,198,3584,11.5
www.newdaycs.org,198,1408,3.0
www.illinicentral.org,198,4272,10.0
vanderbilt.heritageacademies.com,198,2747,10.0
www.swhittier.k12.ca.us,198,1407,5.0
www.mcswain.k12.ca.us,198,2794,9.0
www.fisher.k12.mn.us,198,3581,12.5
www.lasalleschools.net,198,5226,16.0
www.wlschaska.org,198,3580,14.0
ktolman@evhigh.com,198,2737,4.0
www.beltschool.com,198,2736,8.0
stgeorgemsu.org,198,2734,6.0
www.goodrichschools.org,198,4273,10.0
www.d56.org,198,1395,4.0
plymouth.k12.ct.us,198,9233,40.0
lpatucson.org,198,1921,7.0
www.upperadams.org,198,1305,3.0
www.hopecommunitycharter.org,198,1305,4.0
www.palmaccsd.org,198,9310,30.0
www.bostonprep.org,198,1557,6.0
www.webutuckschools.org,198,2927,7.5
www.winona.k12.mn.us,198,6989,24.0
www.cusd187.org,198,2669,7.0
www.mendhamtwp.org,198,2667,9.0
www.cambriansd.org,198,2721,7.0
www.santapaulaunified.org,198,5114,18.0
www.selapcs.org,198,1445,6.0
www.tremont702.net,198,5200,14.0
southcanton.heritageacademies.com,198,2003,5.0
thewcaa.org,198,1846,6.0
www.ihsnola.org,198,1556,4.0
www.richlandsd.com,198,1769,6.0
www.theaskacademy.org,198,1267,4.0
www.kusd.org,198,5934,16.0
www.pilotgrove.k12.mo.us,198,1110,2.0
www.belvideresd.org,198,2696,5.0
www.skusd.k12.ca.us,198,1440,4.0
www.sdcsc.k12.in.us,198,5226,18.5
www.miller.k12.ga.us,198,1107,2.0
www.classicalcharterschools.org,198,2853,10.5
www.oaa-k12.org,198,1100,4.5
www.leoniaschools.org,198,1643,5.0
www.summithill.org,198,5074,20.5
www.senseindy.org,198,1903,4.0
www.lvusd.org,198,5046,12.5
www.steamacademywarren.org,198,1092,1.0
www.beecher200u.org,198,2916,9.5
www.eastmeadow.k12.ny.us,198,6495,24.0
www.rhnet.org,198,22769,89.0
www.ajoschools.org,198,1857,7.0
www.eldergrove.k12.mt.us,198,5045,18.0
clevelandprepacademy.org,198,1084,1.0
www.nfld.k12.mn.us,198,5851,17.0
www.wyandanch.k12.ny.us,198,1084,2.0
www.dulceschools.com,198,1080,4.0
www.ecocharterschool.org,198,1733,8.0
www.wilmington.k12.pa.us,198,4356,11.0
www.genesisinnovationacademy.org,198,1701,5.5
www.southerncayuga.org,198,1611,6.0
www.woodlandparkacademy.org,198,1905,4.0
www.warrenk12nc.org,198,1065,3.0
www.achieveprep.com,198,1054,4.0
www.montpelier.k12.oh.us,198,1868,6.0
matthewscharteracademy.org,198,1041,3.0
www.franklintwpschools.org,198,1040,2.0
www.rsu19.org,198,2959,8.0
www.mcbe.net,198,5453,15.5
www.newton.k12.ia.us,198,4327,13.0
www.wintonwoods.org,198,5437,17.5
usd210.org,198,5712,21.0
www.admschools.org,198,6159,12.0
www.herricks.org,198,5504,20.0
www.winsidewildcats.org,198,6436,18.5
www.richfieldpsa.org,198,2046,7.0
aurorahuskies.org,198,5706,21.5
www.bsd1.org,198,6455,24.0
www.mtmorriscsd.org,198,4906,20.0
www.bataviaschools.org,198,6610,21.0
www.mcpherson.com,198,5985,21.0
www.norleb.k12.pa.us,198,6104,21.0
www.amsacs.org,198,5152,17.0
www.mtviewschools.com,198,5157,21.0
www.hwusd.org,198,5570,16.0
www.kokomo.k12.in.us,198,6670,23.0
www.akron-westfield.com,198,5615,17.0
www.litchfieldschools.org,198,5232,20.5
www.region18.org,198,6142,27.5
www.corvian.org,198,4970,21.0
www.premiercharterschool.org,198,5300,23.0
www.stma.k12.mn.us,198,23403,87.0
www.tcoe.org,198,5152,16.5
www.union.k12.sc.us,198,5559,17.0
www.walnuttsd.org,198,5631,15.0
www.westharrison.school,198,3707,10.5
www.sparta.k12.mo.us,198,5975,20.0
www.wayneschools.com,198,6036,16.0
www.orlandusd.net,198,5503,21.0
www.fmcsd.org,198,6168,18.0
www.catskillcsd.org,198,5606,21.0
www.sd25.org,198,4824,15.0
www.grotonarea.com,198,5000,13.5
www.kenilworthschools.com,198,6278,24.0
www.escalonusd.org,198,4989,14.5
www.london.k12.oh.us,198,5919,19.0
www.spirit-lake.k12.ia.us,198,6064,20.0
www.atlantiscs.org,198,6655,18.5
southwestr1.org,198,5661,17.5
www.rootstown.sparcc.org,198,6452,24.5
www.northwest.sparcc.org,198,5483,19.5
www.fillmorecentral.org,198,4334,10.0
www.simi.k12.ca.us,198,27181,107.5
www.ms.k12.il.us,198,5588,14.0
www.medford.k12.nj.us,198,6307,29.5
www.wnymcs9-12.com,198,6370,30.0
www.dorchesterschool.org,198,5768,20.0
www.eastwakeacademy.org,198,6604,28.5
www.rvcschools.org,198,5294,20.0
www.bcsdny.org,198,5733,20.0
central301.net,198,6452,23.5
www.miamiusd40.org,198,1764,5.0
www.ae.k12.oh.us,198,6668,21.5
www.marcellusschools.org,198,5328,14.0
cda.pleasantlocalschools.org,198,5725,16.5
www.pcmonroe.k12.ia.us,198,5286,25.5
www.ingenuityprep.org,198,2779,8.0
www.odysseyschool.org,198,2025,6.0
www.hammondsportcsd.org,198,3634,9.0
www.tcgis.org,198,7925,33.0
www.bokosheschool.org,198,1925,5.0
www.sau73.org,198,3640,13.5
www.centralreg.k12.nj.us,198,8643,31.0
www.scmsastem.com,198,1765,6.0
www.lafayetteprep.org,198,2815,10.0
www.centrallocal.org,198,2752,11.0
www.lusherschool.org,198,1522,4.0
www.nwr7.com,198,5783,9.5
www.capousd.org,198,8569,31.5
queencreek.legacytraditional.org,198,6536,25.0
www.pinespringsprep.org,198,5859,30.5
www.denville.org,198,2977,7.0
www.ayersville.org,198,6510,19.5
www.miprepschool.org,198,3648,8.5
www.cromwell.k12.ct.us,198,1220,2.0
www.fc74.org,198,2947,9.0
fitacademymn.org,198,2724,12.0
www.bssd72.org,198,1429,2.0
www.kern.org,198,7922,27.0
hamptonhawks.us,198,1161,4.0
coserver.gates.k12.nc.us,198,2822,9.0
www.lesterville.k12.mo.us,198,5055,14.0
www.jefftwp.org,198,1159,4.0
www.neoadulted.org,198,1254,4.0
www.iowacityschools.org,198,23242,93.5
www.ojaiusd.org,198,2935,9.0
www.kauffmanschool.org,198,5684,19.0
www.easthaddamschools.org,198,1158,2.5
www.bcswildcats.org,198,4847,21.0
www.gesd40.org,198,6256,23.5
www.howellsdodgeschools.org,198,6176,23.5
www.macdowellprep.com,198,1213,4.0
www.nbcusd.org,198,3589,8.0
www.usd226.org,198,3620,11.5
www.wwrebels.org,198,1393,4.0
www.mdusd.org,198,6785,23.0
www.scholarsacademy.org,198,4874,21.5
www.denison.k12.ia.us,198,1217,2.0
www.innovativeartslv.com,198,1198,4.0
www.ardsleyschools.org,198,5915,16.0
www.springfieldschool.org,198,5554,22.5
www.sharon.k12.pa.us,198,4236,10.0
www.bunceton.k12.mo.us,198,1858,6.0
www.mbusd.org,198,6378,28.5
www.hilltop.k12.oh.us,198,5424,24.0
www.arusd.org,198,5118,17.0
www.fpks.org,198,6188,27.5
www.platte-geddes.k12.sd.us,198,4977,6.0
www.oside.us,198,5469,23.0
www.loomiswolves.org,198,6852,22.5
www.baldwynschools.com,198,5165,14.0
www.milfordpublicschools.com,198,5260,12.0
www.winfield34.org,198,1232,3.0
www.lsusd.net,198,2989,12.5
www.tcsdk8.org,198,9807,30.0
www.island.k12.ca.us,198,1939,7.0
www.bwccs2.org,198,2052,9.0
www.upcs.net,198,1510,3.0
www.salisbury.k12.mo.us,198,5139,16.0
www.garfieldre2.org,198,6185,16.0
www.gisd.k12.nm.us,198,6676,26.0
www.agamim.org,198,3675,15.0
www.hccs-nys.org,198,8649,37.0
www.amite.k12.ms.us,198,5767,13.0
www.gwd51.org,198,5942,15.5
www.voyageursschool.org,198,2023,7.0
www.manvilleschools.org,198,1642,3.0
www.blackriverschools.org,198,6292,27.0
www.rhinebeckcsd.org,198,2687,7.0
www.upperschools.org,198,1123,2.5
columbushumanitiesata.org,198,1863,8.0
www.rumsonfairhaven.org,198,3764,8.0
www.balsz.org,198,1424,4.0
www.fondafultonvilleschools.org,198,23261,103.0
www.mathews.k12.oh.us,198,3781,13.0
www.littleferry.k12.nj.us,198,5503,24.0
www.swlouisianacharter.org,198,1699,6.0
www.henryhudsonreg.k12.nj.us,198,7888,29.0
www.monroeps.org,198,4826,12.5
www.westmichiganacademy.org,198,4270,21.0
www.sbschools.org,198,5414,14.0
www.richgrove.org,198,5549,19.0
www.k12wocsd.net,198,3734,15.0
www.bennettco.k12.sd.us,198,1315,3.0
www.paladincareertech.com,198,1915,6.5
www.livingston.k12.ky.us,198,2714,8.0
www.ghec.k12.mn.us,198,5537,23.0
forsyth.heritageacademies.com,198,2054,5.0
www.newlebanoncsd.org,198,4831,15.0
www.villagecharter.org,198,1989,7.5
www.riverbank.k12.ca.us,198,1886,4.0
www.unorth.k12.in.us,198,2032,6.0
www.edvisionshighschool.com,198,1342,6.0
www.imaginegroveport.com,198,1313,5.0
southarbor.heritageacademies.com,198,3669,8.0
www.gtsd.net,198,5785,25.0
www.lshawks.org,198,3669,11.0
southpointe.heritageacademies.com,198,1686,4.0
www.equalitycharterschool.org,198,1119,3.0
www.lburg.k12.in.us,198,2869,10.0
keystone.heritageacademies.com,198,1642,4.0
www.medinah11.org,198,2989,13.0
www.ccscambridge.org,198,1996,7.5
topockazschool.com,198,1642,6.0
www.gfusd.net,198,1178,5.0
www.wusd.us,198,5621,18.0
www.monroviaschools.net,198,6614,19.0
www.nellholcomb.k12.mo.us,198,5183,18.0
www.crookston.k12.mn.us,198,5261,16.0
www.hillsdaleprep.org,198,1227,4.0
www.fortsupply.k12.ok.us,198,2760,7.5
www.harpswellcoastalacademy.org,198,1766,7.0
acawestpark.com,198,1122,3.0
www.skagwayschool.org,198,1169,3.0
www.challengerbasic.com,198,1847,8.0
www.plsd.k12.pa.us,198,6507,14.0
www.herronhighschool.org,198,6554,29.0
www.levelupacademy.org,198,1430,5.0
www.alexanderschools.org,198,3594,10.0
www.gischools.org,198,5717,18.0
www.alvord.k12.ca.us,198,7915,19.0
www.skylineschools.org,198,2748,8.0
www.district196.org,198,25549,92.5
www.newmillenniumacademy.org,198,2016,8.0
www.byramschools.org,198,1132,1.0
www.paramount.k12.ca.us,198,8653,33.0
www.upland.k12.ca.us,198,1150,2.0
www.lths.org,198,6838,16.5
www.kcpublicschools.org,198,6168,21.0
www.verndale.k12.mn.us,198,5687,15.0
knapp.heritageacademies.com,198,1825,5.0
www.achievemn.org,198,2750,13.0
grantparkdragons.org,198,5545,19.0
hes.slrsd.org,198,5773,23.0
www.generalshafter.org,197,2124,8.0
www.newberry.k12.sc.us,196,3339,8.5
www.bannockburnschool.org,196,2161,8.0
www.c-hawks.net,195,2002,4.0
www.asd4.org,195,1885,5.0
www.spartaschools.org,194,5104,18.0
www.lasallepsb.com,193,3438,9.0
www.npusc.k12.in.us,193,6674,21.0
waldenschool.us,192,2439,6.0
www.turnerisd.org,192,1717,4.0
www.ansleynebraska.org,191,2384,10.0
www.prioritycharterschools.org,190,434,2.0
htcsbronx.org,190,269,1.0
hs.horizondayton.org,190,266,0.0
www.miltonps.org,190,1561,3.0
www.shipk12.org,189,3884,12.0
www.chickamaugacityschools.org,189,4282,10.0
www.lakeviewlocal.org,188,3498,13.0
www.fayette.k12.al.us,188,3391,9.0
www.bigspringsd.org,187,3391,7.0
www.collegeschooldistrict.org,187,3280,16.0
www.shermanschool.com,187,1007,2.0
www.usd224.com,187,828,2.0
www.loogootee.k12.in.us,187,6493,18.0
www.westamptonschools.org,186,3951,15.0
acariverside.com,186,441,1.0
www.senecar7.com,186,5587,22.5
www.sd925.org,186,1158,3.0
www.koshkonongschool.org,185,2315,7.0
londonderry.org,185,3611,9.0
www.trailblazersacademy.org,183,2211,7.0
www.redhookcentralschools.org,183,1168,3.0
www.mccord.k12.ok.us,182,3996,15.5
www.nspencer.k12.in.us,182,3126,10.0
www.enderlin.k12.nd.us,181,2185,7.0
www.nvnet.org,181,964,3.0
www.maud.k12.ok.us,181,1495,5.0
www.merrick.k12.ny.us,181,1401,6.0
www.genoaschools.com,180,3873,18.5
www.augustaschools.org,180,1789,4.0
www.ethan.k12.sd.us,179,778,3.0
www.earlycollegecolumbus.com,179,353,2.0
www.hjsd.org,179,1358,4.0
www.schuylervilleschools.org,178,15275,72.0
www.medwayms.org,178,2381,8.0
www.paulrobesoncs.org,178,1492,7.0
www.ione.k12.or.us,178,1347,3.0
www.lifeskillspsa.com,177,233,1.0
www.scasd.us,177,5002,11.0
www.conewago.k12.pa.us,176,10234,46.5
www.longhill.org,176,462,1.0
www.accomack.k12.va.us,176,5184,28.0
www.njuhsd.com,176,1674,6.0
www.boontonschools.org,176,1046,3.0
baxley.org,176,1961,3.0
www.fairbanks.k12.oh.us,175,345,1.0
www.rutherfordwinansk5.org,175,280,1.0
www.wolcs.org,174,487,0.0
www.garfieldheightscityschools.com,174,225,1.0
www.woodbine.k12.ia.us,174,1159,4.0
www.solon.k12.ia.us,173,289,0.0
www.csdcomets.org,172,7597,29.0
www.foothillscharter.org,172,4183,20.0
www.seagirt.k12.nj.us,172,203,1.0
www.salida.k12.ca.us,172,1381,4.0
kootenaibridgeacademy.org,172,1122,5.0
blaine.com,171,796,2.0
www.warden.wednet.edu,171,1382,5.0
www.clearviewregional.edu,171,5185,12.0
www.lakeview.esu7.org,169,3555,17.0
www.libertyunion.org,169,1741,7.0
www.mssd14.org,169,1357,4.0
www.mcasd.net,168,2507,9.0
www.nmerrickschools.org,168,780,3.0
www.waymichigan.net,167,268,1.0
barackobamacharter.org,167,86,0.0
www.montebello.k12.ca.us,167,1744,7.0
www.tcsk12.com,166,2069,6.0
www.lighthouseacademyschool.org,165,951,4.0
www.atmosphereacademy.org,165,1991,10.0
baker.k12.mt.us,164,2403,7.5
www.west-jefferson.k12.oh.us,164,2664,11.0
www.northstar.k12.nd.us,164,1607,5.0
www.ewsdonline.org,163,1289,4.0
www.vikingnet.net,162,605,2.0
www.lvsd.k12.pa.us,162,229,1.0
www.uniclevelandprep.org,162,185,0.0
godwinschools.org,162,1661,3.0
www.bacsk8.org,161,1798,5.0
www.allendalek8.com,160,1167,3.0
www.sd171.org,159,691,3.0
www.stpaul.k12.or.us,159,2736,12.0
www.potosir3.org,159,6545,23.0
www.riverdaleschool.com,159,1330,7.0
www.straffordschools.net,158,5172,16.0
coupeville.k12.wa.us,158,2684,10.5
www.basd.us,157,3139,12.0
www.bayheadschool.org,157,926,2.0
www.cuhsd.net,157,2905,12.0
www.slzusd.org,156,794,4.0
www.harlan.k12.ia.us,156,6525,53.5
www.acboe.org,155,336,1.0
www.wilkes.k12.ga.us,155,1950,6.0
www.pennfield.net,153,1840,4.0
www.lewistonpublicschools.org,152,4726,15.0
www.cpcsc.k12.in.us,152,4987,20.5
www.mgisd.net,152,1253,3.0
www.cityview-isd.net,152,1847,8.0
www.min201.org,151,3559,13.0
district.hillsidek12.org,151,928,3.0
histcs.org,151,207,0.0
www.prsd1435.org,151,1401,7.0
www.northmor.k12.oh.us,150,4573,11.0
www.cea-philly.org,150,708,3.0
www.prattsburghcsd.org,149,4664,15.0
www.imbler.k12.or.us,149,1826,9.0
www.troyisd.org,148,2281,11.0
www.sisseton.k12.sd.us,148,1266,7.0
www.blackriverpublicschool.org,147,6330,27.0
www.dpol.net,146,3566,16.0
www.ignacioschools.org,146,661,0.5
www.somsd.k12.nj.us,146,478,1.0
ohiocollegeprep.org,146,157,0.0
www.weboschools.org,146,3771,10.0
www.casdfalcons.org,145,2268,10.0
www.wileyschool.org,145,1466,5.0
www.clayschool.k12.ca.us,144,852,2.0
www.adrian.k12.or.us,143,2201,12.0
www.thenetnola.org,143,445,1.0
www.apluscharterschools.org,143,1579,8.0
www.gcdsd.org,142,548,2.0
www.lindsay.k12.ok.us,142,3031,12.0
www.orleans.k12.in.us,141,5367,20.0
www.newamericaschool.org,141,1106,7.0
www.solvangschool.org,141,1512,7.0
www.rocklandschools.org,139,597,2.0
www.communityroots.org,139,1907,9.0
www.sd1525.org,138,397,2.0
www.rsu25.org,138,1241,5.0
www.usd504.org,137,635,2.0
www.marionville.us,137,601,3.0
www.cosmopolisschool.com,137,1284,7.0
www.talihina.k12.ok.us,136,715,4.0
www.pennvalleyschools.k12.ca.us,136,112,0.0
www.kayenta.k12.az.us,135,2230,7.0
www.madisoncentralny.org,135,2123,11.0
www.littlefield.k12.tx.us,135,803,3.0
www.dicksoncountyschools.org,135,86,0.0
bears.k12.ar.us,135,4822,35.0
www.mabankisd.net,134,5848,32.0
quincypublicschools.com,134,2841,14.0
www.moravia.k12.ia.us,134,1863,8.0
www.seaford.k12.ny.us,134,1056,7.0
www.prideacs.org,134,1213,8.0
www.tulpehocken.org,134,1538,7.0
www.morgan.k12.co.us,133,1197,3.0
www.explorenetwork.org,131,16660,2.0
www.brusd.org,131,2191,9.0
sequoiachoice.org,131,408,2.0
www.swparke.k12.in.us,130,1244,5.0
www.avoncsd.org,129,241,0.0
www.berwicksd.org,129,6709,31.0
www.hesstonschools.org,128,713,3.0
www.ghsd.k12.ca.us,128,1090,5.0
www.ridgeandvalley.org,128,3615,25.0
www.abschools.org,127,817,4.0
www.lowndesboe.org,127,494,1.0
www.rochester3a.net,127,1751,6.0
www.newboston.k12.oh.us,126,1002,5.0
www.psharvard.org,126,1839,10.5
www.nputnam.k12.in.us,126,1729,9.5
www.genoahugo.org,126,1432,11.0
www.soulsbyvilleschool.com,125,625,4.0
www.fairhaven.edu,125,600,2.0
www.gcasd.org,124,2600,8.5
www.franklinschool.org,124,1267,8.0
springlakeschools.org,124,4882,27.0
www.pequeavalley.org,123,586,4.0
nodholt.k12.mo.us,123,454,3.0
www.bbrsd.org,123,398,2.0
www.davenportk12.com,123,1738,8.0
www.wyomingcsd.org,123,1122,4.0
www.smee.k12.sd.us,122,963,5.5
bridgeacademy.org,122,859,7.0
www.itasca10.org,122,3001,18.0
www.ely.k12.mn.us,122,1861,11.0
chestercharterschoolforthearts.org,122,1927,7.5
epvpwillard.org,121,984,6.0
www.parlierunified.org,121,722,4.0
www.susd.k12.or.us,121,1252,7.0
www.billings.k12.mo.us,121,2031,10.0
www.discoverycs.org,120,169,1.0
www.modoc.k12.ca.us,120,1484,8.5
www.pgusd.org,119,379,1.0
www.jacksoncoschools.com,119,4271,28.0
www.jimned.esc14.net,118,2487,12.0
chaplinschool.org,118,317,1.0
www.avr2.org,118,5674,45.5
www.mullicaschools.com,117,1097,5.0
www.fsd157c.org,116,3275,19.0
www.hebron.k12.ct.us,116,2443,10.0
www.sau18.org,116,658,3.0
www.cranstonri.com,115,910,5.0
www.excellence-sa.org,115,476,3.0
www.vandals203.org,115,152,0.0
www.colmesneilisd.net,115,1728,8.0
www.allen.k12.la.us,114,4203,17.0
www.sequoiapathway.org,114,884,4.0
www.nbcsd.k12.ms.us,114,1614,7.5
tyrone@tyrone.k12.ok.us,114,1806,11.0
www.rapsk12.net,113,1562,6.0
www.woodcliff-lake.com,112,3293,20.5
www.nacs.k12.in.us,112,3115,17.0
www.einsteincharter.org,112,991,5.0
www.watertown.k12.sd.us,112,161,1.0
www.colusa.k12.ca.us,111,1278,6.0
www.brcs-logan.org,111,1059,7.0
www.columbia206.com,110,905,5.5
www.lucerne.k12.ca.us,110,624,4.0
www.chadronschools.org,110,340,1.0
www.pvsd.net,110,215,1.0
www.newlebanonschools.org,110,1419,12.0
www.cantonusd.org,109,719,2.0
sd206.org,109,658,3.0
www.lb-eagles.org,109,483,2.0
www.rbuesd.org,108,760,3.0
www.oakridge.k12.or.us,108,608,4.0
www.etsd.k12.ms.us,106,703,3.0
www.exeter.k12.ca.us,106,116,0.0
www.westg.org,105,1396,9.0
www.cullmancats.net,104,854,3.5
continentalpirates.org,104,421,2.0
www.buckeyeprep.org,104,278,0.0
www.pfa.cc,104,1408,8.0
www.holmdelschools.org,103,455,3.0
www.npsd.k12.ms.us,103,4374,22.0
www.smothersacademy.com,102,2814,25.0
www.pvusd.us,101,337,2.0
www.carlisleindians.org,101,3701,14.0
www.northsargent.k12.nd.us,100,655,3.0
www.mscs.k12.al.us,100,2867,16.0
www.bernardsboe.com,99,447,1.0
sd244.org,99,391,2.0
www.dinuba.k12.ca.us,99,1435,8.0
lonokeschools.org,98,2378,14.5
www.perry.k12.mi.us,98,214,1.0
www.hazlehurst.k12.ms.us,98,1104,4.0
www.sunol.k12.ca.us,97,1320,9.0
www.norwellschools.org,96,840,4.0
www.rankinisd.net,96,322,1.0
www.pacheco.k12.ca.us,96,1194,9.5
www.lgsuhsd.org,95,304,2.0
www.aulcs.org,95,123,1.0
www.gmacademy.org,94,969,5.5
www.decorah.k12.ia.us,94,377,3.0
www.sburg.org,93,3221,19.0
www.hanson.k12.sd.us,93,848,3.0
vanburencountytn.com,93,813,7.0
www.mlkcs.org,93,498,4.0
www.ames-slc.org,93,1287,7.0
www.berrien.k12.ga.us,92,1163,5.5
www.ashleyschools.net,91,907,7.0
www.perris.k12.ca.us,91,587,3.0
www.sau60.org,91,484,2.0
www.renaissanceacademyedu.org,91,273,2.0
www.invictushigh.org,91,251,2.0
www.kingston.k12.ok.us,90,2213,16.0
nchs.nebcityps.org,90,1006,8.0
www.mlcs.org,90,295,3.0
www.nusd.k12.az.us,87,2650,16.0
www.selsd.com,87,925,5.0
www.tuttleschools.info,87,1866,12.0
www.masadaschool.org,85,406,2.0
www.orindaschools.org,85,315,3.0
www.smethportschools.com,85,1097,6.0
www.schuylercommunityschools.org,85,1415,6.0
berwyneastacademy.org,84,272,2.0
www.annandale.k12.mn.us,84,1337,9.0
www.mcdonald.k12.oh.us,83,3227,17.0
keyes.k12.ca.us,82,480,3.0
www.sjsd.org,82,206,1.0
www.cch160.org,82,191,2.0
www.pittsfield.net,82,1657,8.5
www.ccsd15.net,80,853,5.5
www.ghvschools.org,80,572,4.5
www.theacademyschools.com,80,325,3.5
walden.ccsuvt.net,80,26,0.0
www.cedargrove.k12.nj.us,80,1198,7.0
www.danburyisd.org,79,334,2.0
www.esperanzano.org,79,323,4.0
www.heberovergaardschools.org,79,257,1.0
www.sfacs.us,79,47,0.0
www.aalinc.org,78,556,7.0
eleanormcmain.inspirenolacharterschools.org,78,205,1.0
www.chatham-nj.org,77,365,0.0
www.lccp.us,77,1240,9.0
www.charlottechoicecharter.org,76,3193,1.0
www.bacps.net,76,531,3.5
www.meadvillemoeagles.org,76,23,0.0
www.hopkinton.k12.ma.us,76,1227,6.0
www.rsd13ct.org,76,1465,13.5
www.soduscsd.org,75,854,7.0
newcenturyschool.net,75,235,3.0
www.tipton-county.com,75,4253,34.0
sau9.org,74,428,3.0
selmaville.com,72,627,7.0
www.coleman.k12.ok.us,72,188,2.0
www.standard.k12.ca.us,71,419,3.0
guilfordprep.org,71,352,3.0
www.salinawildcats.org,71,232,2.0
www.coghillelementary.org,70,513,6.0
www.knightsen.k12.ca.us,70,459,4.0
www.southforkschool.org,70,439,3.5
www.southcentralunified.org,70,334,3.0
www.innovationhighschool.org,70,266,0.0
www.southsideisd.org,70,2862,23.0
www.roberttreatacademy.org,68,715,8.5
www.southbronxcommunity.org,68,252,3.0
www.wpsk12.com,68,50,0.0
www.d121.org,68,1874,13.0
www.forsythpanthers.org,66,2253,23.0
www.cuesd.com,66,368,3.0
